system:index,COAST,DIST_MAIN,DIST_SINK,Date,ENDO,HYBAS_ID,MAIN_BAS,NEXT_DOWN,NEXT_SINK,ORDER,PFAF_ID,SORT,SUB_AREA,UP_AREA,containedIn,max,mean,median,min,.geo
20080801_20080831_000000000000000000b1,0,110.3,110.3,2008-08-01,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,-3.382769823074341,-3.9439611756775164,-4.0202741622924805,-4.599101543426514,
20080801_20080831_000000000000000000b2,0,285.4,285.4,2008-08-01,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,-3.967449188232422,-4.7404151046060425,-4.599101543426514,-5.36376953125,
20080801_20080831_000000000000000000b3,0,489.9,489.9,2008-08-01,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,-4.8183913230896,-6.446676679471415,-6.604759544815324,-6.9875664710998535,
20080801_20080831_000000000000000000b4,0,793.3,793.3,2008-08-01,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,-5.901379585266113,-6.140705313967814,-6.15941572189331,-6.3850603103637695,
20080801_20080831_0000000000000000007f,0,0.0,0.0,2008-08-01,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,-3.7262959480285645,-4.450096118645006,-4.448750972747802,-4.8183913230896,
20080901_20080930_00000000000000000080,0,110.2,110.2,2008-09-01,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,-5.628281593322754,-6.129580544960544,-6.062587738037109,-6.851660251617432,
20080901_20080930_00000000000000000081,0,285.3,285.3,2008-09-01,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,-6.188800811767578,-6.754235358950185,-6.773478984832764,-7.396442413330078,
20080901_20080930_00000000000000000082,0,490.0,490.0,2008-09-01,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,-6.840999603271484,-7.3437641793262145,-7.3703508377075195,-7.68340539932251,
20080901_20080930_00000000000000000083,0,793.5,793.5,2008-09-01,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,-6.519412994384766,-7.087824970350067,-7.1355544341941455,-7.2971510887146,
20080901_20080930_000000000000000000b1,0,110.3,110.3,2008-09-01,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,-4.723819255828857,-5.277705246131857,-5.314831256866455,-6.062587738037109,
20080901_20080930_000000000000000000b2,0,285.4,285.4,2008-09-01,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,-5.210141658782959,-5.988781613766518,-6.062587738037109,-6.549594402313232,
20080901_20080930_000000000000000000b3,0,489.9,489.9,2008-09-01,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,-6.523044109344482,-7.72627312138963,-7.7124834060668945,-8.721272468566895,
20080901_20080930_000000000000000000b4,0,793.3,793.3,2008-09-01,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,-7.108138561248779,-7.221896038874214,-7.221130371093749,-7.419033050537109,
20080901_20080930_0000000000000000007f,0,0.0,0.0,2008-09-01,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,-5.159189701080322,-6.092042805354065,-6.136319637298583,-6.523044109344482,
20081001_20081031_00000000000000000080,0,110.2,110.2,2008-10-01,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,-6.305700302124023,-6.844968847695772,-6.826379299163818,-7.5370330810546875,
20081001_20081031_00000000000000000081,0,285.3,285.3,2008-10-01,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,-7.256353855133057,-7.671757868377742,-7.641652584075928,-8.257073402404785,
20081001_20081031_00000000000000000082,0,490.0,490.0,2008-10-01,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,-7.864956855773926,-8.205727384485902,-8.22742748260498,-8.542203903198242,
20081001_20081031_00000000000000000083,0,793.5,793.5,2008-10-01,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,-6.247287750244141,-7.882434494598326,-8.085098562786222,-8.256131172180176,
20081001_20081031_000000000000000000b1,0,110.3,110.3,2008-10-01,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,-5.7290239334106445,-6.256236861124559,-6.352441787719727,-7.011703014373779,
20081001_20081031_000000000000000000b2,0,285.4,285.4,2008-10-01,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,-6.5720415115356445,-7.111147305624164,-7.011703014373777,-7.682816505432129,
20081001_20081031_000000000000000000b3,0,489.9,489.9,2008-10-01,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,-7.100781440734863,-8.550638746525873,-8.53690190232468,-9.617008209228516,
20081001_20081031_000000000000000000b4,0,793.3,793.3,2008-10-01,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,-7.833237648010254,-8.054915574269828,-8.051974296569824,-8.289607048034668,
20081001_20081031_0000000000000000007f,0,0.0,0.0,2008-10-01,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,-5.7290239334106445,-6.606267285606113,-6.588091373443603,-7.100781440734863,
20081101_20081130_00000000000000000080,0,110.2,110.2,2008-11-01,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,-2.790022373199463,-3.262994744102955,-3.2918765544891357,-3.767340898513794,
20081101_20081130_00000000000000000081,0,285.3,285.3,2008-11-01,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,-3.767085313796997,-4.312752855658541,-4.474990367889405,-4.831094264984131,
20081101_20081130_00000000000000000082,0,490.0,490.0,2008-11-01,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,-4.157814025878906,-4.834828595007862,-4.873214244842529,-5.0685858726501465,
20081101_20081130_00000000000000000083,0,793.5,793.5,2008-11-01,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,-3.9125707149505615,-5.220854056321584,-5.3024048805236825,-5.712460517883301,
20081101_20081130_000000000000000000b1,0,110.3,110.3,2008-11-01,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,-2.278120517730713,-2.9811229319685677,-3.0942416191101074,-4.002223491668701,
20081101_20081130_000000000000000000b2,0,285.4,285.4,2008-11-01,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,-3.2918765544891357,-3.9431349949789243,-4.002223491668701,-4.787956714630127,
20081101_20081130_000000000000000000b3,0,489.9,489.9,2008-11-01,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,-3.3296310901641846,-5.193285582944376,-5.261085510253906,-6.151947975158691,
20081101_20081130_000000000000000000b4,0,793.3,793.3,2008-11-01,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,-4.873214244842529,-5.128227801340435,-5.088563442230224,-5.443295955657959,
20081101_20081130_0000000000000000007f,0,0.0,0.0,2008-11-01,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,-2.278120517730713,-2.920694051773571,-2.864721059799195,-3.3296310901641846,
20081201_20081231_00000000000000000080,0,110.2,110.2,2008-12-01,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,-0.7973963618278503,-1.0968140301110394,-1.0522700548171997,-1.5540225505828857,
20081201_20081231_00000000000000000081,0,285.3,285.3,2008-12-01,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,-1.2793434858322144,-1.546066874046132,-1.5388327836990354,-1.9951130151748657,
20081201_20081231_00000000000000000082,0,490.0,490.0,2008-12-01,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,-1.637585997581482,-1.9235771344165777,-1.9334548711776736,-2.307201385498047,
20081201_20081231_00000000000000000083,0,793.5,793.5,2008-12-01,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,-1.1889898777008057,-2.7442407065578203,-2.7296850681304936,-4.205083847045898,
20081201_20081231_000000000000000000b1,0,110.3,110.3,2008-12-01,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,-0.5245774984359741,-0.8321286758043094,-0.814946174621582,-1.4944638013839722,
20081201_20081231_000000000000000000b2,0,285.4,285.4,2008-12-01,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,-1.0522700548171997,-1.354359378031913,-1.3138900995254519,-1.9951130151748657,
20081201_20081231_000000000000000000b3,0,489.9,489.9,2008-12-01,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,-1.344398856163025,-2.455979699556068,-2.5639655590057373,-3.241485357284546,
20081201_20081231_000000000000000000b4,0,793.3,793.3,2008-12-01,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,-1.7124499082565308,-2.0173123826707307,-2.074243404146896,-2.8346850872039795,
20081201_20081231_0000000000000000007f,0,0.0,0.0,2008-12-01,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,-0.5245774984359741,-1.075878609481871,-1.0991402864456177,-1.344398856163025,
20090101_20090131_00000000000000000080,0,110.2,110.2,2009-01-01,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,4.943449020385742,4.532344639450801,4.480335235595703,4.278653621673584,
20090101_20090131_00000000000000000081,0,285.3,285.3,2009-01-01,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,5.123573303222656,4.486414397313971,4.729801654815674,2.6288583278656006,
20090101_20090131_00000000000000000082,0,490.0,490.0,2009-01-01,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,5.123573303222656,4.9835489468001555,5.068119049072266,3.92022967338562,
20090101_20090131_00000000000000000083,0,793.5,793.5,2009-01-01,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,4.793282985687256,2.052162085811363,2.2335031032562256,-0.6443617939949036,
20090101_20090131_000000000000000000b1,0,110.3,110.3,2009-01-01,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,4.480335235595703,3.5281161610217575,3.5898385047912598,2.4034695625305176,
20090101_20090131_000000000000000000b2,0,285.4,285.4,2009-01-01,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,4.63054895401001,3.4690045001686456,3.753676176071168,2.531308889389038,
20090101_20090131_000000000000000000b3,0,489.9,489.9,2009-01-01,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,5.110347747802734,4.284234185030855,4.463368892669677,2.350257158279419,
20090101_20090131_000000000000000000b4,0,793.3,793.3,2009-01-01,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,5.110347747802734,4.133714346670999,3.749626636505125,2.2335031032562256,
20090101_20090131_0000000000000000007f,0,0.0,0.0,2009-01-01,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,4.798938274383545,4.568863214565961,4.608687400817871,4.028548240661621,
20090201_20090228_00000000000000000080,0,110.2,110.2,2009-02-01,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,5.026019096374512,4.374272150586204,4.285541534423828,4.014823913574219,
20090201_20090228_00000000000000000081,0,285.3,285.3,2009-02-01,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,5.469056606292725,4.561732297476338,4.72795295715332,3.2169480323791504,
20090201_20090228_00000000000000000082,0,490.0,490.0,2009-02-01,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,5.5306477546691895,5.365350151141843,5.4710551470387445,4.1329145431518555,
20090201_20090228_00000000000000000083,0,793.5,793.5,2009-02-01,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,5.174574375152588,3.3145866663375783,3.4248783588409424,1.7049006223678589,
20090201_20090228_000000000000000000b1,0,110.3,110.3,2009-02-01,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,4.285541534423828,3.477705732921648,3.4865670204162598,2.8073842525482178,
20090201_20090228_000000000000000000b2,0,285.4,285.4,2009-02-01,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,4.525156497955322,3.616976344838369,3.6911685466766357,2.9598300457000732,
20090201_20090228_000000000000000000b3,0,489.9,489.9,2009-02-01,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,7.052926063537598,4.951607348643396,5.210831790820349,2.661090135574341,
20090201_20090228_000000000000000000b4,0,793.3,793.3,2009-02-01,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,5.519955635070801,4.767193273865494,4.490043163299559,3.482569932937622,
20090201_20090228_0000000000000000007f,0,0.0,0.0,2009-02-01,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,4.780991554260254,4.4452551673954686,4.4979634284973145,3.7217519283294678,
20090301_20090331_00000000000000000080,0,110.2,110.2,2009-03-01,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,7.677181243896484,7.085745682414653,7.089992046356201,6.612026214599609,
20090301_20090331_00000000000000000081,0,285.3,285.3,2009-03-01,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,8.772547721862793,7.83846363673213,7.767459869384766,6.492269039154053,
20090301_20090331_00000000000000000082,0,490.0,490.0,2009-03-01,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,9.409567832946777,8.89681962414934,8.996520996093748,7.767459869384766,
20090301_20090331_00000000000000000083,0,793.5,793.5,2009-03-01,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,9.22984790802002,7.1477848991588955,7.422956943511963,4.62557315826416,
20090301_20090331_000000000000000000b1,0,110.3,110.3,2009-03-01,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,7.089992046356201,6.09893539029536,6.213608741760254,5.179068565368652,
20090301_20090331_000000000000000000b2,0,285.4,285.4,2009-03-01,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,7.549360752105713,6.618368411321172,6.6352081298828125,5.540737628936768,
20090301_20090331_000000000000000000b3,0,489.9,489.9,2009-03-01,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,9.622588157653809,7.6777889676617646,7.551067689371315,5.624969005584717,
20090301_20090331_000000000000000000b4,0,793.3,793.3,2009-03-01,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,9.538934707641602,8.96984711436278,8.933155059814451,7.5851640701293945,
20090301_20090331_0000000000000000007f,0,0.0,0.0,2009-03-01,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,7.225329875946045,6.795844806247147,6.750234127044679,6.126595973968506,
20090401_20090430_00000000000000000080,0,110.2,110.2,2009-04-01,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,8.555282592773438,7.410927564417806,7.34921407699585,6.610180854797363,
20090401_20090430_00000000000000000081,0,285.3,285.3,2009-04-01,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,10.429519653320312,8.723930412470706,8.838410299766002,7.179069519042969,
20090401_20090430_00000000000000000082,0,490.0,490.0,2009-04-01,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,11.914275169372559,10.743560169067337,10.863462448120114,8.833416938781738,
20090401_20090430_00000000000000000083,0,793.5,793.5,2009-04-01,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,12.91405963897705,9.798928066224656,9.829339027404785,6.2200846672058105,
20090401_20090430_000000000000000000b1,0,110.3,110.3,2009-04-01,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,7.34921407699585,5.853892671164049,5.9593987464904785,4.597034931182861,
20090401_20090430_000000000000000000b2,0,285.4,285.4,2009-04-01,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,8.107555389404297,6.826065750988084,6.657491207122802,5.20642614364624,
20090401_20090430_000000000000000000b3,0,489.9,489.9,2009-04-01,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,12.658467292785645,9.20426252000517,9.00489330291748,6.597337245941162,
20090401_20090430_000000000000000000b4,0,793.3,793.3,2009-04-01,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,12.326409339904785,11.430086018290114,11.405356407165531,10.213385581970215,
20090401_20090430_0000000000000000007f,0,0.0,0.0,2009-04-01,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,7.8529372215271,7.1488395439964965,7.14043664932251,5.8956828117370605,
20090501_20090531_00000000000000000080,0,110.2,110.2,2009-05-01,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,7.301269054412842,5.9206364838010455,5.8605194091796875,4.961854457855225,
20090501_20090531_00000000000000000081,0,285.3,285.3,2009-05-01,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,9.797601699829102,7.570381994670829,7.6786208152771,5.714920997619629,
20090501_20090531_00000000000000000082,0,490.0,490.0,2009-05-01,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,11.548251152038574,10.218670133998925,10.225880622863768,7.698570251464844,
20090501_20090531_00000000000000000083,0,793.5,793.5,2009-05-01,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,12.62044620513916,8.884482588809096,8.87846565246582,4.38259220123291,
20090501_20090531_000000000000000000b1,0,110.3,110.3,2009-05-01,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,5.8605194091796875,4.207624574640125,4.360101222991943,2.9236485958099365,
20090501_20090531_000000000000000000b2,0,285.4,285.4,2009-05-01,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,6.8442301750183105,5.35637010446894,5.170264720916748,3.5828487873077393,
20090501_20090531_000000000000000000b3,0,489.9,489.9,2009-05-01,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,12.387043952941895,8.821241843993006,8.396001180013021,6.2054057121276855,
20090501_20090531_000000000000000000b4,0,793.3,793.3,2009-05-01,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,12.032377243041992,10.917192512285828,10.866397857666017,9.3799409866333,
20090501_20090531_0000000000000000007f,0,0.0,0.0,2009-05-01,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,6.401893138885498,5.53882684119491,5.501969814300537,4.087313652038574,
20090601_20090630_00000000000000000080,0,110.2,110.2,2009-06-01,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,3.073596715927124,2.465349270450963,2.505382776260376,1.971950888633728,
20090601_20090630_00000000000000000081,0,285.3,285.3,2009-06-01,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,4.878545761108398,3.790973228824182,3.87621808052063,2.9334518909454346,
20090601_20090630_00000000000000000082,0,490.0,490.0,2009-06-01,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,6.5710930824279785,4.867986504539907,4.836138725280762,3.399329423904419,
20090601_20090630_00000000000000000083,0,793.5,793.5,2009-06-01,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,9.305537223815918,6.85735147088165,6.815835475921631,4.272040843963623,
20090601_20090630_000000000000000000b1,0,110.3,110.3,2009-06-01,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,2.8482301235198975,1.9415457939706025,2.020820379257202,1.4745147228240967,
20090601_20090630_000000000000000000b2,0,285.4,285.4,2009-06-01,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,4.162648677825928,3.034634885028106,2.8482301235198975,2.2407796382904053,
20090601_20090630_000000000000000000b3,0,489.9,489.9,2009-06-01,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,7.471856117248535,3.0428312556231725,2.8297572135925293,0.9433911442756653,
20090601_20090630_000000000000000000b4,0,793.3,793.3,2009-06-01,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,7.6910881996154785,6.691452014200628,6.587594509124755,4.836138725280762,
20090601_20090630_0000000000000000007f,0,0.0,0.0,2009-06-01,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,2.505382776260376,2.1077589645108548,2.0552942752838135,1.4819685220718384,
20090701_20090731_00000000000000000080,0,110.2,110.2,2009-07-01,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,-2.026658535003662,-2.3782572631976335,-2.2335383892059326,-2.868941068649292,
20090701_20090731_00000000000000000081,0,285.3,285.3,2009-07-01,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,-0.8035913705825806,-1.588607894402867,-1.7020540237426756,-2.678717613220215,
20090701_20090731_00000000000000000082,0,490.0,490.0,2009-07-01,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,0.5042213797569275,-1.1493940664716058,-1.2568646669387815,-2.709775686264038,
20090701_20090731_00000000000000000083,0,793.5,793.5,2009-07-01,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,3.476125717163086,0.9319088649629488,0.7888872027397156,-1.4143198728561401,
20090701_20090731_000000000000000000b1,0,110.3,110.3,2009-07-01,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,-1.3301208019256592,-1.954471886948442,-1.8524576425552368,-2.4532864093780518,
20090701_20090731_000000000000000000b2,0,285.4,285.4,2009-07-01,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,-0.8035913705825806,-1.4929377653643097,-1.4542341232299805,-2.2335383892059326,
20090701_20090731_000000000000000000b3,0,489.9,489.9,2009-07-01,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,1.6245908737182617,-2.560079935951652,-2.8657067728221444,-3.982416868209839,
20090701_20090731_000000000000000000b4,0,793.3,793.3,2009-07-01,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,1.6060755252838135,0.6224830507842919,0.5396046638488768,-1.2568646669387817,
20090701_20090731_0000000000000000007f,0,0.0,0.0,2009-07-01,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,-2.2335383892059326,-2.844374304004481,-2.989726305007934,-3.0421221256256104,
20090801_20090831_00000000000000000080,0,110.2,110.2,2009-08-01,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,-5.549134731292725,-5.840134903285022,-5.624588966369629,-6.634820461273193,
20090801_20090831_00000000000000000081,0,285.3,285.3,2009-08-01,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,-4.546648025512695,-5.278994133842195,-5.397834300994873,-6.532086372375488,
20090801_20090831_00000000000000000082,0,490.0,490.0,2009-08-01,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,-3.667762517929077,-5.186755083838397,-5.175584316253661,-7.208872318267822,
20090801_20090831_00000000000000000083,0,793.5,793.5,2009-08-01,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,-0.9446088671684265,-3.3253718555419303,-3.5459821224212646,-5.175584316253662,
20090801_20090831_000000000000000000b1,0,110.3,110.3,2009-08-01,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,-4.795543670654297,-5.143662726872867,-5.04160213470459,-5.624588966369629,
20090801_20090831_000000000000000000b2,0,285.4,285.4,2009-08-01,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,-4.546648025512695,-4.964917607606832,-4.946757793426514,-5.624588966369629,
20090801_20090831_000000000000000000b3,0,489.9,489.9,2009-08-01,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,-2.6644034385681152,-7.663730123275758,-7.826374533661903,-11.418705940246582,
20090801_20090831_000000000000000000b4,0,793.3,793.3,2009-08-01,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,-2.8376357555389404,-3.6136665563113946,-3.6677625179290767,-5.292242527008057,
20090801_20090831_0000000000000000007f,0,0.0,0.0,2009-08-01,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,-5.532657146453857,-6.432539769474947,-6.634820461273193,-6.6430983543396,
20090901_20090930_00000000000000000080,0,110.2,110.2,2009-09-01,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,-5.918539524078369,-6.629741197394587,-6.489852428436279,-7.830204963684082,
20090901_20090930_00000000000000000081,0,285.3,285.3,2009-09-01,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,-6.654158115386963,-7.422100846228268,-7.414897918701172,-8.69638729095459,
20090901_20090930_00000000000000000082,0,490.0,490.0,2009-09-01,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,-7.356069087982178,-8.516246961428616,-8.621357917785645,-9.954560279846191,
20090901_20090930_00000000000000000083,0,793.5,793.5,2009-09-01,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,-4.721985340118408,-6.9683530760388415,-7.312863349914551,-7.9514994621276855,
20090901_20090930_000000000000000000b1,0,110.3,110.3,2009-09-01,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,-5.0699782371521,-5.592824571112909,-5.645402431488037,-6.489852428436279,
20090901_20090930_000000000000000000b2,0,285.4,285.4,2009-09-01,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,-5.651825428009033,-6.443421983803321,-6.48985242843628,-7.054843902587891,
20090901_20090930_000000000000000000b3,0,489.9,489.9,2009-09-01,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,-6.7932047843933105,-11.217741226043085,-11.373469352722168,-14.736625671386719,
20090901_20090930_000000000000000000b4,0,793.3,793.3,2009-09-01,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,-6.850983619689941,-7.449334696718227,-7.467302799224851,-8.725977897644043,
20090901_20090930_0000000000000000007f,0,0.0,0.0,2009-09-01,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,-5.298327922821045,-6.661025101248578,-6.735074043273928,-7.322796821594238,
20091001_20091031_00000000000000000080,0,110.2,110.2,2009-10-01,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,-4.836981296539307,-5.41582999107205,-5.250855922698975,-6.485372066497803,
20091001_20091031_00000000000000000081,0,285.3,285.3,2009-10-01,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,-5.1006903648376465,-5.798707525678738,-5.8564133644104,-6.827783107757568,
20091001_20091031_00000000000000000082,0,490.0,490.0,2009-10-01,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,-5.371043682098389,-6.480878921517767,-6.39251708984375,-7.936158180236816,
